7,8,9,12,13,14,4*10,9*19,9*20,10*20,13*14,14*15,8*9*14,9*10*19,9*10*20,9*15*19,10*14*20,Activation Barrier (eV),Only two way,only three way,,,,,,
1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0.140,0.45,0.376,,,,,,
1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,-9999.000,0.41,0.383,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.459,0.459,,,,,,
0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.226,0.226,0.226,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.356,0.53,0.53,,,,,,
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.577,0.532,0.532,,,,,,
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.266,0.496,0.496,,,,,,
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.161,0.142,0.142,,,,,,
1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0.388,0.373,0.3,,,,,,
1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0.111,0.386,0.348,,,,,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0.448,0.448,,,,,,
0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0.024,0.236,0.198,,,,,,
1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0.147,0.448,0.365,,,,,,
0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.310,0.213,0.213,,,,,,
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.487,0.434,0.415,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.131,0.309,0.309,,,,,,
1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.274,0.213,0.158,,,,,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0.229,0.229,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-9999.000,0.554,0.554,,,,,,
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.346,0.276,0.276,,,,,,
1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0.251,0.452,0.425,,,,,,
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-9999.000,0.265,0.265,,,,,,
0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,-9999.000,0.322,0.322,,,,,,
1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0.160,0.448,0.365,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0.459,0.459,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.301,0.554,0.554,,,,,,
1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.312,0.528,0.501,,,,,,
1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0.057,0.29,0.252,,,,,,
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.267,0.423,0.423,,,,,,
1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.325,0.528,0.501,,,,,,
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0.344,0.608,0.489,,,,,,
1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.489,0.519,0.501,,,,,,
1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,-9999.000,0.396,0.396,,,,,,
1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.107,0.348,0.348,,,,,,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.275,0.497,0.497,,,,,,
0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.031,0.209,0.209,,,,,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.459,0.372,0.372,,,,,,
1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0.518,0.447,0.393,,,,,,
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.508,0.521,0.521,,,,,,
1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.479,0.666,0.648,,,,,,
1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.434,0.59,0.572,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332,0.374,0.374,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.374,0.374,,,,,,
0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.435,0.676,0.676,,,,,,
0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.603,0.499,0.499,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.252,0.53,0.53,,,,,,
0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.208,0.226,0.226,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.329,0.554,0.554,,,,,,
1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0.337,0.524,0.441,,,,,,
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.456,0.425,0.425,,,,,,
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.297,0.298,0.298,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.317,0.53,0.53,,,,,,
0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0.398,0.529,0.51,,,,,,
0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.311,0.226,0.19,,,,,,
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.090,0.046,0.046,,,,,,
0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0.267,0.297,0.242,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.161,0.309,0.309,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.459,0.459,,,,,,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.348,0.497,0.497,,,,,,
0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.280,0.193,0.193,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.276,0.53,0.53,,,,,,
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.477,0.456,0.456,,,,,,
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.468,0.423,0.404,,,,,,
0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0.226,0.472,0.407,,,,,,
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.121,0.285,0.285,,,,,,
1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.223,0.14,0.14,,,,,,
1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0.436,0.363,0.345,,,,,,
0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0.345,0.494,0.494,,,,,,
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.637,0.532,0.532,,,,,,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.585,0.51,0.51,,,,,,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-9999.000,0.35,0.35,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.223,0.478,0.478,,,,,,
1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0.248,0.47,0.396,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.571,0.478,0.478,,,,,,
1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.353,0.289,0.253,,,,,,
0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0.209,0.45,0.385,,,,,,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.275,0.497,0.497,,,,,,
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408,0.415,0.415,,,,,,
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.486,0.434,0.415,,,,,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387,0.448,0.448,,,,,,
0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0.201,0.432,0.405,,,,,,
1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0.159,0.43,0.403,,,,,,
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.140,0.274,0.274,,,,,,
1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.508,0.519,0.501,,,,,,
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.018,0.189,0.189,,,,,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450,0.448,0.448,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.374,0.374,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553,0.459,0.459,,,,,,
0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0.321,0.299,0.244,,,,,,
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.709,0.628,0.628,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407,0.459,0.459,,,,,,
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.183,0.336,0.336,,,,,,
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-9999.000,0.603,0.566,,,,,,
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.300,0.349,0.33,,,,,,
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.615,0.595,0.577,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.144,0.309,0.309,,,,,,
1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0.392,0.393,0.32,,,,,,
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.350,0.248,0.248,,,,,,
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.075,0.068,0.068,,,,,,
1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0.441,0.728,0.71,,,,,,
1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0.140,0.45,0.376,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.232,0.478,0.478,,,,,,
0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0.121,0.48,0.36,,,,,,
0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0.020,0.32,0.227,,,,,,
0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0.391,0.57,0.57,,,,,,
1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0.380,0.566,0.483,,,,,,
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.126,0.265,0.265,,,,,,
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.259,0.298,0.298,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.519,0.478,0.478,,,,,,
1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0.407,0.568,0.55,,,,,,
1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0.345,0.371,0.298,,,,,,
1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0.329,0.652,0.615,,,,,,
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.675,0.628,0.628,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.387,0.606,0.606,,,,,,
1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.404,0.342,0.342,,,,,,
0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.417,0.322,0.322,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.230,0.478,0.478,,,,,,
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.300,0.581,0.581,,,,,,
0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.229,0.215,0.215,,,,,,
0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.224,0.213,0.213,,,,,,
1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0.084,0.47,0.387,,,,,,
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.010,0.283,0.283,,,,,,
0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.035,0.227,0.189,,,,,,
0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.593,0.583,0.583,,,,,,
1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.190,0.348,0.348,,,,,,
0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0.341,0.319,0.264,,,,,,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.287,0.497,0.497,,,,,,
0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.109,0.358,0.331,,,,,,
0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0.455,0.57,0.57,,,,,,
1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.252,0.494,0.475,,,,,,
1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0.395,0.652,0.615,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0.459,0.459,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.661,0.554,0.554,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.367,0.53,0.53,,,,,,
1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,-9999.000,0.449,0.395,,,,,,
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.027,0.189,0.189,,,,,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.134,0.372,0.372,,,,,,
0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0.276,0.6,0.581,,,,,,
1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.400,0.508,0.481,,,,,,
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.431,0.398,0.398,,,,,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290,0.155,0.155,,,,,,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499,0.426,0.426,,,,,,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.284,0.497,0.497,,,,,,
0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.549,0.583,0.583,,,,,,
1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,-9999.000,0.301,0.263,,,,,,
1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.554,0.418,0.418,,,,,,
1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0.296,0.506,0.479,,,,,,
0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.289,0.193,0.193,,,,,,
0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.281,0.226,0.226,,,,,,
1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.390,0.3,0.264,,,,,,
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.194,0.412,0.412,,,,,,
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.472,0.628,0.628,,,,,,
1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0.226,0.554,0.416,,,,,,
1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0.564,0.75,0.732,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.360,0.383,0.383,,,,,,
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.221,0.423,0.423,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.533,0.53,0.53,,,,,,
1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0.444,0.343,0.325,,,,,,
1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.421,0.32,0.32,,,,,,
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.372,0.486,0.486,,,,,,
1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.291,0.213,0.158,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999.000,0.385,0.385,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.318,0.53,0.53,,,,,,
0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.486,0.423,0.423,,,,,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.378,0.372,0.372,,,,,,
0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0.189,0.356,0.329,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,-9999.000,0.53,0.53,,,,,,
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.531,0.532,0.532,,,,,,
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.051,0.298,0.298,,,,,,
1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.554,0.499,0.499,,,,,,
0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0.290,0.472,0.407,,,,,,
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.606,0.605,0.605,,,,,,
0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.124,0.292,0.254,,,,,,
0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0.351,0.297,0.242,,,,,,
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.620,0.628,0.628,,,,,,
1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0.566,0.75,0.732,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.564,0.552,0.552,,,,,,
1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0.553,0.497,0.479,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.144,0.309,0.309,,,,,,
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.745,0.628,0.628,,,,,,
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.193,0.423,0.423,,,,,,
1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0.242,0.481,0.407,,,,,,
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.488,0.423,0.404,,,,,,
0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,-9999.000,0.529,0.51,,,,,,
0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.318,0.213,0.213,,,,,,
0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0.256,0.534,0.433,,,,,,
0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0.509,0.507,0.488,,,,,,
1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.374,0.57,0.57,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0.341,0.341,,,,,,
1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0.140,0.45,0.376,,,,,,
1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.193,0.41,0.41,,,,,,
0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0.199,0.432,0.405,,,,,,
0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0.197,0.45,0.385,,,,,,
1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.304,0.508,0.481,,,,,,
0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.361,0.268,0.268,,,,,,
0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0.255,0.277,0.222,,,,,,
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.267,0.265,0.265,,,,,,
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.164,0.142,0.142,,,,,,
0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0.222,0.47,0.405,,,,,,
0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0.357,0.494,0.494,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.146,0.383,0.383,,,,,,
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.403,0.36,0.341,,,,,,
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.605,0.628,0.628,,,,,,
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-9999.000,0.595,0.577,,,,,,
1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0.160,0.481,0.407,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.412,0.606,0.606,,,,,,
0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.132,0.139,0.084,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.570,0.552,0.552,,,,,,
1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.301,0.528,0.501,,,,,,
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.197,0.142,0.142,,,,,,
0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.309,0.268,0.268,,,,,,
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.516,0.445,0.445,,,,,,
0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0.212,0.472,0.407,,,,,,
0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.208,0.195,0.159,,,,,,
0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0.136,0.323,0.285,,,,,,
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.359,0.248,0.248,,,,,,
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.107,0.274,0.274,,,,,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0.448,0.448,,,,,,
1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0.284,0.224,0.169,,,,,,
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058,0.298,0.298,,,,,,
0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.106,0.119,0.064,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-9999.000,0.309,0.309,,,,,,
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-9999.000,0.055,0.055,,,,,,
1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0.520,0.581,0.544,,,,,,
0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0.104,0.5,0.38,,,,,,
0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0.011,0.236,0.198,,,,,,
1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.116,0.272,0.272,,,,,,
0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.504,0.423,0.423,,,,,,
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.334,0.248,0.248,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.258,0.478,0.478,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.613,0.554,0.554,,,,,,
1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0.146,0.397,0.359,,,,,,
0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.277,0.269,0.269,,,,,,
0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.034,0.198,0.198,,,,,,
0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.342,0.235,0.235,,,,,,
0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,-9999.000,0.353,0.317,,,,,,
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.199,0.42,0.401,,,,,,
1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.268,0.494,0.475,,,,,,
0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0.215,0.432,0.405,,,,,,
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.269,0.423,0.423,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.161,0.552,0.414,,,,,,
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374,0.415,0.415,,,,,,
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.324,0.248,0.248,,,,,,
1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0.317,0.309,0.291,,,,,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.199,0.372,0.372,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999.000,0.341,0.341,,,,,,
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.305,0.454,0.427,,,,,,
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.649,0.605,0.605,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456,0.459,0.459,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0.385,0.385,,,,,,
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.186,0.164,0.164,,,,,,
1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.273,0.57,0.57,,,,,,
0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.381,0.289,0.289,,,,,,
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.374,0.349,0.33,,,,,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290,0.448,0.448,,,,,,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.605,0.51,0.51,,,,,,
1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.547,0.666,0.648,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-9999.000,0.478,0.478,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.571,0.606,0.606,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.738,0.606,0.606,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.427,0.554,0.554,,,,,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.143,0.372,0.372,,,,,,
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.108,0.328,0.328,,,,,,
0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0.094,0.374,0.309,,,,,,
0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.357,0.322,0.322,,,,,,
1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.296,0.508,0.481,,,,,,
