8,10,14,15,4*10,8*9,9*10,9*19,9*20,10*14,10*20,13*14,8*9*14,9*10*19,9*10*20,9*15*19,10*14*20,Actual Energy,energy-only two way,energy-three way,three way-actual,two way-actual,energy one way,,
0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.416,0.635,0.614,0.198,0.219,0.506,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.78,0.756,0.756,0.024,0.024,0.776,,
1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0.332,0.673,0.589,0.257,0.341,0.493,,
0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.421,0.338,0.297,0.124,0.083,0.226,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481,0.496,0.496,0.015,0.015,0.496,,
0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.491,0.443,0.443,0.048,0.048,0.454,,
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.65,0.67,0.67,0.02,0.02,0.535,,
0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0.41,0.695,0.631,0.221,0.285,0.506,,
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.583,0.618,0.586,0.003,0.035,0.483,,
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.977,0.95,0.93,0.047,0.027,0.815,,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0.226,0.226,0.029,0.029,0.226,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.626,0.616,0.616,0.01,0.01,0.496,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0.483,0.483,0.286,0.286,0.483,,
1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0.818,0.878,0.826,0.008,0.06,0.763,,
0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0.121,0.498,0.382,0.261,0.377,0.174,,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0.226,0.226,0.015,0.015,0.226,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.555,0.55,0.55,0.005,0.005,0.535,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545,0.483,0.483,0.062,0.062,0.483,,
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.661,0.67,0.67,0.009,0.009,0.535,,
0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0.1,0.474,0.358,0.258,0.374,0.174,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.674,0.616,0.616,0.058,0.058,0.496,,
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.143,0.338,0.338,0.195,0.195,0.174,,
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588,0.53,0.53,0.058,0.058,0.545,,
1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.861,0.898,0.846,0.015,0.037,0.763,,
1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0.864,0.878,0.826,0.038,0.014,0.763,,
1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0.43,0.725,0.641,0.211,0.295,0.545,,
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.842,0.824,0.792,0.05,0.018,0.724,,
1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.485,0.458,0.458,0.027,0.027,0.493,,
1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0.322,0.697,0.613,0.291,0.375,0.493,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434,0.444,0.444,0.01,0.01,0.444,,
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.34,0.57,0.57,0.23,0.23,0.483,,
1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0.218,0.604,0.52,0.302,0.386,0.265,,
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.261,0.636,0.604,0.343,0.375,0.444,,
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.109,0.405,0.405,0.296,0.296,0.265,,
1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.572,0.537,0.517,0.055,0.035,0.545,,
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.638,0.618,0.586,0.052,0.02,0.483,,
1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.539,0.458,0.458,0.081,0.081,0.493,,
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.138,0.39,0.39,0.252,0.252,0.226,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.535,0.535,0.243,0.243,0.535,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533,0.535,0.535,0.002,0.002,0.535,,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.618,0.848,0.848,0.23,0.23,0.776,,
1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.374,0.316,0.243,0.131,0.058,0.213,,
1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0.452,0.461,0.441,0.011,0.009,0.493,,
0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.349,0.583,0.562,0.213,0.234,0.454,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0.444,0.444,0.241,0.241,0.444,,
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.315,0.598,0.577,0.262,0.283,0.493,,
1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.468,0.694,0.673,0.205,0.226,0.545,,
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0.085,0.354,0.311,0.226,0.269,0.174,,
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.918,0.896,0.896,0.022,0.022,0.776,,
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.326,0.688,0.688,0.362,0.362,0.496,,
1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.384,0.368,0.327,0.057,0.016,0.265,,
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.137,0.39,0.39,0.253,0.253,0.226,,
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.327,0.817,0.66,0.333,0.49,0.493,,
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0.25,0.25,0.065,0.065,0.226,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0.483,0.483,0.247,0.247,0.483,,
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.289,0.289,0.141,0.141,0.265,,
0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0.301,0.763,0.626,0.325,0.462,0.454,,
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.575,0.618,0.586,0.011,0.043,0.483,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.776,0.776,0.024,0.024,0.776,,
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.054,0.353,0.353,0.299,0.299,0.213,,
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.401,0.742,0.742,0.341,0.341,0.535,,
1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.558,0.97,0.918,0.36,0.412,0.763,,
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.473,0.743,0.743,0.27,0.27,0.763,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483,0.444,0.444,0.039,0.039,0.444,,
0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.37,0.631,0.61,0.24,0.261,0.506,,
1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.67,1.022,1.002,0.332,0.352,0.815,,
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0.237,0.237,0.052,0.052,0.213,,
0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.385,0.655,0.634,0.249,0.27,0.506,,
1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.324,0.618,0.597,0.273,0.294,0.493,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445,0.444,0.444,0.001,0.001,0.444,,
0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.361,0.611,0.59,0.229,0.25,0.506,,
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.559,0.795,0.795,0.236,0.236,0.815,,
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.222,0.429,0.429,0.207,0.207,0.265,,
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.763,0.763,0.027,0.027,0.763,,
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.512,0.564,0.532,0.02,0.052,0.444,,
0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0.614,0.583,0.542,0.072,0.031,0.506,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748,0.724,0.724,0.024,0.024,0.724,,
1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.848,0.81,0.79,0.058,0.038,0.815,,
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.353,0.353,0.253,0.253,0.213,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489,0.483,0.483,0.006,0.006,0.483,,
1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0.191,0.58,0.496,0.305,0.389,0.265,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.483,0.483,0.257,0.257,0.483,,
0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.375,0.611,0.59,0.215,0.236,0.506,,
0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0.118,0.378,0.335,0.217,0.26,0.174,,
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0.25,0.25,0.041,0.041,0.226,,
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.304,0.598,0.577,0.273,0.294,0.493,,
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.555,0.471,0.471,0.084,0.084,0.506,,
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764,0.763,0.763,0.001,0.001,0.763,,
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.587,0.828,0.828,0.241,0.241,0.776,,
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.096,0.338,0.338,0.242,0.242,0.174,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0.444,0.444,0.226,0.226,0.444,,
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.454,0.471,0.471,0.017,0.017,0.506,,
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.675,0.618,0.586,0.089,0.057,0.483,,
1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0.372,0.673,0.589,0.217,0.301,0.493,,
0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.551,0.443,0.443,0.108,0.108,0.454,,
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.378,0.622,0.622,0.244,0.244,0.535,,
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.804,0.795,0.795,0.009,0.009,0.815,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0.483,0.483,0.27,0.27,0.483,,
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.45,0.743,0.743,0.293,0.293,0.763,,
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.584,0.618,0.586,0.002,0.034,0.483,,
1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0.161,0.528,0.412,0.251,0.367,0.213,,
1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.847,0.898,0.846,0.001,0.051,0.763,,
1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0.662,0.633,0.572,0.09,0.029,0.545,,
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.526,0.491,0.491,0.035,0.035,0.506,,
0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0.288,0.623,0.559,0.271,0.335,0.454,,
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.415,0.704,0.704,0.289,0.289,0.724,,
0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.347,0.635,0.614,0.267,0.288,0.506,,
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0.213,0.213,0.041,0.041,0.213,,
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805,0.763,0.763,0.042,0.042,0.763,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0.535,0.535,0.298,0.298,0.535,,
0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0.437,0.815,0.71,0.273,0.378,0.506,,
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.072,0.314,0.314,0.242,0.242,0.174,,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.587,0.848,0.848,0.261,0.261,0.776,,
0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.353,0.583,0.562,0.209,0.23,0.454,,
1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0.315,0.34,0.267,0.048,0.025,0.213,,
0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0.319,0.623,0.559,0.24,0.304,0.454,,
0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0.333,0.743,0.606,0.273,0.41,0.454,,
0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.336,0.314,0.273,0.063,0.022,0.226,,
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.169,0.405,0.405,0.236,0.236,0.265,,
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.452,0.471,0.471,0.019,0.019,0.506,,
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0.25,0.25,0.027,0.027,0.226,,
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.414,0.849,0.724,0.31,0.435,0.545,,
1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0.206,0.484,0.441,0.235,0.278,0.265,,
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0.299,0.793,0.636,0.337,0.494,0.493,,
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.438,0.849,0.724,0.286,0.411,0.545,,
1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.789,0.778,0.758,0.031,0.011,0.763,,
0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0.183,0.55,0.466,0.283,0.367,0.226,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.67,0.616,0.616,0.054,0.054,0.496,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0.815,0.815,0.278,0.278,0.815,,
0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0.15,0.474,0.358,0.208,0.324,0.174,,
0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.414,0.407,0.407,0.007,0.007,0.454,,
0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.29,0.583,0.562,0.272,0.293,0.454,,
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.745,0.704,0.704,0.041,0.041,0.724,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,0.444,0.444,0.011,0.011,0.444,,
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.29,0.516,0.516,0.226,0.226,0.444,,
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.958,0.95,0.93,0.028,0.008,0.815,,
1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.218,0.196,0.196,0.022,0.022,0.213,,
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.13,0.39,0.39,0.26,0.26,0.226,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548,0.535,0.535,0.013,0.013,0.535,,
1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.324,0.618,0.597,0.273,0.294,0.493,,
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.147,0.405,0.405,0.258,0.258,0.265,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.669,0.616,0.616,0.053,0.053,0.496,,
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.213,0.213,0.018,0.018,0.213,,
1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.51,0.513,0.493,0.017,0.003,0.545,,
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.384,0.642,0.621,0.237,0.258,0.493,,
0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0.138,0.498,0.382,0.244,0.36,0.174,,
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.149,0.39,0.39,0.241,0.241,0.226,,
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.238,0.429,0.429,0.191,0.191,0.265,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.578,0.616,0.616,0.038,0.038,0.496,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0.444,0.444,0.031,0.031,0.444,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532,0.535,0.535,0.003,0.003,0.535,,
1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0.85,0.878,0.826,0.024,0.028,0.763,,
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.302,0.272,0.272,0.03,0.03,0.265,,
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.437,0.743,0.743,0.306,0.306,0.763,,
0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0.094,0.498,0.382,0.288,0.404,0.174,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.815,0.815,0.275,0.275,0.815,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.496,0.498,0.498,0.002,0.002,0.483,,
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.521,0.419,0.419,0.102,0.102,0.454,,
1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0.636,0.637,0.576,0.06,0.001,0.545,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0.724,0.724,0.037,0.037,0.724,,
0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.401,0.338,0.297,0.104,0.063,0.226,,
1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0.12,0.432,0.389,0.269,0.312,0.213,,
0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0.385,0.791,0.686,0.301,0.406,0.506,,
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.104,0.314,0.314,0.21,0.21,0.174,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.588,0.55,0.55,0.038,0.038,0.535,,
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.25,0.25,0.077,0.077,0.226,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0.496,0.496,0.02,0.02,0.496,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.444,0.444,0.004,0.004,0.444,,
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.334,0.622,0.622,0.288,0.288,0.535,,
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.521,0.419,0.419,0.102,0.102,0.454,,
0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0.24,0.599,0.535,0.295,0.359,0.454,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0.535,0.535,0.248,0.248,0.535,,
1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0.222,0.484,0.441,0.219,0.262,0.265,,
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.895,0.876,0.876,0.019,0.019,0.776,,
0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0.526,0.896,0.864,0.338,0.37,0.724,,
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.734,0.704,0.704,0.03,0.03,0.724,,
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.136,0.366,0.366,0.23,0.23,0.226,,
1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0.444,0.392,0.351,0.093,0.052,0.265,,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0.265,0.265,0.079,0.079,0.265,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0.483,0.483,0.227,0.227,0.483,,
0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.362,0.631,0.61,0.248,0.269,0.506,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0.483,0.483,0.237,0.237,0.483,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.494,0.498,0.498,0.004,0.004,0.483,,
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.697,0.704,0.704,0.007,0.007,0.724,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.622,0.55,0.55,0.072,0.072,0.535,,
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.274,0.516,0.516,0.242,0.242,0.444,,
0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0.123,0.474,0.358,0.235,0.351,0.174,,
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.694,0.704,0.704,0.01,0.01,0.724,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.783,0.756,0.756,0.027,0.027,0.776,,
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.319,0.57,0.57,0.251,0.251,0.483,,
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.492,0.471,0.471,0.021,0.021,0.506,,
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.605,0.618,0.586,0.019,0.013,0.483,,
1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.474,0.485,0.465,0.009,0.011,0.493,,
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.623,0.471,0.471,0.152,0.152,0.506,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.322,0.198,0.198,0.124,0.124,0.174,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787,0.776,0.776,0.011,0.011,0.776,,
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.213,0.213,0.006,0.006,0.213,,
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.604,0.502,0.502,0.102,0.102,0.493,,
1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.796,0.81,0.79,0.006,0.014,0.815,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0.724,0.724,0.045,0.045,0.724,,
1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0.546,0.95,0.898,0.352,0.404,0.763,,
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.078,0.314,0.314,0.236,0.236,0.174,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0.535,0.535,0.311,0.311,0.535,,
1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.299,0.316,0.243,0.056,0.017,0.213,,
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.86,0.824,0.792,0.068,0.036,0.724,,
0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0.638,0.559,0.518,0.12,0.079,0.506,,
1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0.258,0.604,0.52,0.262,0.346,0.265,,
1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0.409,0.749,0.665,0.256,0.34,0.545,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534,0.483,0.483,0.051,0.051,0.483,,
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0.273,0.793,0.636,0.363,0.52,0.493,,
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.834,0.83,0.81,0.024,0.004,0.815,,
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.186,0.194,0.194,0.008,0.008,0.226,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0.535,0.535,0.249,0.249,0.535,,
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.167,0.166,0.166,0.001,0.001,0.174,,
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75,0.743,0.743,0.007,0.007,0.763,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.54,0.498,0.498,0.042,0.042,0.483,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,0.496,0.496,0.046,0.046,0.496,,
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0.286,0.793,0.636,0.35,0.507,0.493,,
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.602,0.916,0.884,0.282,0.314,0.724,,
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.112,0.353,0.353,0.241,0.241,0.213,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525,0.483,0.483,0.042,0.042,0.483,,
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0.289,0.289,0.012,0.012,0.265,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0.444,0.444,0.21,0.21,0.444,,
1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.648,0.51,0.51,0.138,0.138,0.545,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593,0.815,0.815,0.222,0.222,0.815,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495,0.444,0.444,0.051,0.051,0.444,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.486,0.756,0.756,0.27,0.27,0.776,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.52,0.756,0.756,0.236,0.236,0.776,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.769,0.756,0.756,0.013,0.013,0.776,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495,0.444,0.444,0.051,0.051,0.444,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.535,0.535,0.237,0.237,0.535,,
